source,target,coverage
ENSG00000115966,ENSG00000170345,0.894
ENSG00000115966,ENSG00000146592,0.872
ENSG00000115966,ENSG00000146592,0.872
ENSG00000115966,ENSG00000171223,0.86
ENSG00000115966,ENSG00000171223,0.86
ENSG00000115966,ENSG00000126456,0.8
ENSG00000115966,ENSG00000126456,0.8
ENSG00000115966,ENSG00000140044,0.875
ENSG00000115966,ENSG00000140044,0.875
ENSG00000115966,ENSG00000177606,0.984
ENSG00000115966,ENSG00000177606,0.984
ENSG00000126351,ENSG00000196498,0.732
ENSG00000126351,ENSG00000196498,0.732
ENSG00000126351,ENSG00000084676,0.894
ENSG00000126351,ENSG00000084676,0.894
ENSG00000126351,ENSG00000141027,0.899
ENSG00000126351,ENSG00000141027,0.899
ENSG00000168610,ENSG00000084676,0.545
ENSG00000168610,ENSG00000084676,0.545
ENSG00000168610,ENSG00000077150,0.502
ENSG00000168610,ENSG00000077150,0.502
ENSG00000168610,ENSG00000162772,0.492
ENSG00000168610,ENSG00000162772,0.492
ENSG00000168610,ENSG00000177374,0.497
ENSG00000168610,ENSG00000177374,0.497
ENSG00000168610,ENSG00000082175,0.592
ENSG00000168610,ENSG00000082175,0.592
ENSG00000168610,ENSG00000173757,0.6
ENSG00000168610,ENSG00000173757,0.6
ENSG00000168610,ENSG00000091831,0.507
ENSG00000168610,ENSG00000091831,0.507
ENSG00000168610,ENSG00000115415,0.882
ENSG00000168610,ENSG00000115415,0.882
ENSG00000168610,ENSG00000136997,0.684
ENSG00000168610,ENSG00000136997,0.684
ENSG00000168610,ENSG00000185591,0.838
ENSG00000168610,ENSG00000185591,0.838
ENSG00000168610,ENSG00000049768,0.837
ENSG00000168610,ENSG00000049768,0.837
ENSG00000168610,ENSG00000173039,0.835
ENSG00000168610,ENSG00000173039,0.835
ENSG00000168610,ENSG00000170345,0.416
ENSG00000168610,ENSG00000170345,0.416
ENSG00000168610,ENSG00000100644,0.839
ENSG00000168610,ENSG00000100644,0.839
ENSG00000085276,ENSG00000124664,0.419
ENSG00000085276,ENSG00000124664,0.419
ENSG00000085276,ENSG00000166949,0.499
ENSG00000085276,ENSG00000166949,0.499
ENSG00000075426,ENSG00000146592,0.792
ENSG00000075426,ENSG00000146592,0.792
ENSG00000075426,ENSG00000170653,0.872
ENSG00000075426,ENSG00000170653,0.872
ENSG00000075426,ENSG00000171223,0.899
ENSG00000075426,ENSG00000171223,0.899
ENSG00000075426,ENSG00000177606,0.899
ENSG00000075426,ENSG00000177606,0.899
ENSG00000073282,ENSG00000078900,0.793
ENSG00000073282,ENSG00000078900,0.793
ENSG00000073282,ENSG00000141510,0.882
ENSG00000073282,ENSG00000141510,0.882
ENSG00000138795,ENSG00000170365,0.534
ENSG00000138795,ENSG00000170365,0.534
ENSG00000138795,ENSG00000187098,0.486
ENSG00000138795,ENSG00000187098,0.486
ENSG00000138795,ENSG00000148737,0.501
ENSG00000138795,ENSG00000148737,0.501
ENSG00000138795,ENSG00000166949,0.555
ENSG00000138795,ENSG00000166949,0.555
ENSG00000138795,ENSG00000141646,0.499
ENSG00000138795,ENSG00000141646,0.499
ENSG00000095794,ENSG00000185591,0.497
ENSG00000095794,ENSG00000185591,0.497
ENSG00000095794,ENSG00000170345,0.486
ENSG00000095794,ENSG00000170345,0.486
ENSG00000100105,ENSG00000141510,0.494
ENSG00000100105,ENSG00000141510,0.494
ENSG00000139352,ENSG00000125968,0.547
ENSG00000139352,ENSG00000125968,0.547
ENSG00000139352,ENSG00000196628,0.849
ENSG00000139352,ENSG00000196628,0.849
ENSG00000139352,ENSG00000178403,0.463
ENSG00000139352,ENSG00000178403,0.463
ENSG00000139352,ENSG00000140262,0.765
ENSG00000139352,ENSG00000140262,0.765
ENSG00000139613,ENSG00000153147,0.726
ENSG00000139613,ENSG00000153147,0.726
ENSG00000139613,ENSG00000189079,0.911
ENSG00000139613,ENSG00000189079,0.911
ENSG00000139613,ENSG00000133884,0.972
ENSG00000139613,ENSG00000133884,0.972
ENSG00000139613,ENSG00000049618,0.943
ENSG00000139613,ENSG00000049618,0.943
ENSG00000139613,ENSG00000163939,0.971
ENSG00000139613,ENSG00000163939,0.971
ENSG00000139613,ENSG00000073584,0.994
ENSG00000139613,ENSG00000073584,0.994
ENSG00000139613,ENSG00000117713,0.988
ENSG00000139613,ENSG00000117713,0.988
ENSG00000139800,ENSG00000148737,0.57
ENSG00000139800,ENSG00000148737,0.57
ENSG00000140044,ENSG00000171223,0.582
ENSG00000140044,ENSG00000171223,0.582
ENSG00000140044,ENSG00000082175,0.691
ENSG00000140044,ENSG00000082175,0.691
ENSG00000140044,ENSG00000177606,0.745
ENSG00000140044,ENSG00000177606,0.745
ENSG00000140968,ENSG00000116809,0.452
ENSG00000140968,ENSG00000116809,0.452
ENSG00000141027,ENSG00000140262,0.42
ENSG00000141027,ENSG00000140262,0.42
ENSG00000141027,ENSG00000064835,0.494
ENSG00000141027,ENSG00000064835,0.494
ENSG00000141027,ENSG00000276644,0.501
ENSG00000141027,ENSG00000276644,0.501
ENSG00000141027,ENSG00000163666,0.462
ENSG00000141027,ENSG00000163666,0.462
ENSG00000141027,ENSG00000073584,0.624
ENSG00000141027,ENSG00000073584,0.624
ENSG00000141027,ENSG00000141510,0.509
ENSG00000141027,ENSG00000141510,0.509
ENSG00000141027,ENSG00000181449,0.661
ENSG00000141027,ENSG00000181449,0.661
ENSG00000141027,ENSG00000141568,0.467
ENSG00000141027,ENSG00000141568,0.467
ENSG00000141027,ENSG00000178951,0.712
ENSG00000141027,ENSG00000178951,0.712
ENSG00000141027,ENSG00000112033,0.862
ENSG00000141027,ENSG00000112033,0.862
ENSG00000141027,ENSG00000012504,0.873
ENSG00000141027,ENSG00000012504,0.873
ENSG00000141027,ENSG00000082175,0.873
ENSG00000141027,ENSG00000082175,0.873
ENSG00000141027,ENSG00000196498,0.677
ENSG00000141027,ENSG00000196498,0.677
ENSG00000141027,ENSG00000111424,0.81
ENSG00000141027,ENSG00000111424,0.81
ENSG00000141027,ENSG00000151090,0.892
ENSG00000141027,ENSG00000151090,0.892
ENSG00000141027,ENSG00000109906,0.779
ENSG00000141027,ENSG00000109906,0.779
ENSG00000141027,ENSG00000113916,0.957
ENSG00000141027,ENSG00000113916,0.957
ENSG00000141027,ENSG00000186951,0.895
ENSG00000141027,ENSG00000186951,0.895
ENSG00000141027,ENSG00000091831,0.797
ENSG00000141027,ENSG00000091831,0.797
ENSG00000141027,ENSG00000132170,0.976
ENSG00000141027,ENSG00000132170,0.976
ENSG00000141510,ENSG00000137504,0.486
ENSG00000141510,ENSG00000137504,0.486
ENSG00000141510,ENSG00000172845,0.494
ENSG00000141510,ENSG00000172845,0.494
ENSG00000141510,ENSG00000185507,0.5
ENSG00000141510,ENSG00000185507,0.5
ENSG00000141510,ENSG00000164683,0.486
ENSG00000141510,ENSG00000164683,0.486
ENSG00000141510,ENSG00000151090,0.611
ENSG00000141510,ENSG00000151090,0.611
ENSG00000141510,ENSG00000135164,0.486
ENSG00000141510,ENSG00000135164,0.486
ENSG00000141510,ENSG00000116809,0.494
ENSG00000141510,ENSG00000116809,0.494
ENSG00000141510,ENSG00000178951,0.494
ENSG00000141510,ENSG00000178951,0.494
ENSG00000141510,ENSG00000196498,0.425
ENSG00000141510,ENSG00000196498,0.425
ENSG00000141510,ENSG00000177485,0.494
ENSG00000141510,ENSG00000177485,0.494
ENSG00000141510,ENSG00000198176,0.486
ENSG00000141510,ENSG00000198176,0.486
ENSG00000141510,ENSG00000123358,0.486
ENSG00000141510,ENSG00000123358,0.486
ENSG00000141510,ENSG00000101076,0.43
ENSG00000141510,ENSG00000101076,0.43
ENSG00000141510,ENSG00000078900,0.78
ENSG00000141510,ENSG00000078900,0.78
ENSG00000141510,ENSG00000083168,0.486
ENSG00000141510,ENSG00000083168,0.486
ENSG00000141510,ENSG00000182979,0.846
ENSG00000141510,ENSG00000182979,0.846
ENSG00000141510,ENSG00000162772,0.835
ENSG00000141510,ENSG00000162772,0.835
ENSG00000141510,ENSG00000101412,0.678
ENSG00000141510,ENSG00000101412,0.678
ENSG00000141510,ENSG00000134954,0.675
ENSG00000141510,ENSG00000134954,0.675
ENSG00000141510,ENSG00000149480,0.486
ENSG00000141510,ENSG00000149480,0.486
ENSG00000141510,ENSG00000173039,0.451
ENSG00000141510,ENSG00000173039,0.451
ENSG00000141510,ENSG00000166949,0.494
ENSG00000141510,ENSG00000166949,0.494
ENSG00000141510,ENSG00000091831,0.835
ENSG00000141510,ENSG00000091831,0.835
ENSG00000141510,ENSG00000157557,0.675
ENSG00000141510,ENSG00000157557,0.675
ENSG00000141510,ENSG00000118689,0.808
ENSG00000141510,ENSG00000118689,0.808
ENSG00000141510,ENSG00000167967,0.867
ENSG00000141510,ENSG00000167967,0.867
ENSG00000141510,ENSG00000185591,0.946
ENSG00000141510,ENSG00000185591,0.946
ENSG00000141510,ENSG00000100644,0.87
ENSG00000141510,ENSG00000100644,0.87
ENSG00000142611,ENSG00000124664,0.496
ENSG00000142611,ENSG00000124664,0.496
ENSG00000143995,ENSG00000107807,0.482
ENSG00000143995,ENSG00000107807,0.482
ENSG00000143995,ENSG00000128714,0.464
ENSG00000143995,ENSG00000128714,0.464
ENSG00000143995,ENSG00000204304,0.684
ENSG00000143995,ENSG00000204304,0.684
ENSG00000143995,ENSG00000167081,0.74
ENSG00000143995,ENSG00000167081,0.74
ENSG00000143995,ENSG00000136944,0.812
ENSG00000143995,ENSG00000136944,0.812
ENSG00000143995,ENSG00000064195,0.812
ENSG00000143995,ENSG00000064195,0.812
ENSG00000143995,ENSG00000134138,0.973
ENSG00000143995,ENSG00000134138,0.973
ENSG00000143995,ENSG00000185630,0.918
ENSG00000143995,ENSG00000185630,0.918
ENSG00000143995,ENSG00000159184,0.853
ENSG00000143995,ENSG00000159184,0.853
ENSG00000143995,ENSG00000078399,0.718
ENSG00000143995,ENSG00000078399,0.718
ENSG00000196345,ENSG00000187987,0.422
ENSG00000196345,ENSG00000187987,0.422
ENSG00000196345,ENSG00000140987,0.683
ENSG00000196345,ENSG00000140987,0.683
ENSG00000146618,ENSG00000140262,0.742
ENSG00000146618,ENSG00000140262,0.742
ENSG00000146618,ENSG00000196628,0.744
ENSG00000146618,ENSG00000196628,0.744
ENSG00000147596,ENSG00000061455,0.625
ENSG00000147596,ENSG00000061455,0.625
ENSG00000149480,ENSG00000140382,0.46
ENSG00000149480,ENSG00000140382,0.46
ENSG00000149480,ENSG00000178951,0.684
ENSG00000149480,ENSG00000178951,0.684
ENSG00000149480,ENSG00000165804,0.683
ENSG00000149480,ENSG00000165804,0.683
ENSG00000149480,ENSG00000119866,0.494
ENSG00000149480,ENSG00000119866,0.494
ENSG00000149480,ENSG00000057935,0.809
ENSG00000149480,ENSG00000057935,0.809
ENSG00000149480,ENSG00000182979,0.89
ENSG00000149480,ENSG00000182979,0.89
ENSG00000151379,ENSG00000125968,0.546
ENSG00000151379,ENSG00000125968,0.546
ENSG00000152467,ENSG00000121413,0.678
ENSG00000152467,ENSG00000121413,0.678
ENSG00000152977,ENSG00000148737,0.57
ENSG00000152977,ENSG00000148737,0.57
ENSG00000153147,ENSG00000181449,0.501
ENSG00000153147,ENSG00000181449,0.501
ENSG00000153147,ENSG00000182568,0.501
ENSG00000153147,ENSG00000182568,0.501
ENSG00000253293,ENSG00000185630,0.58
ENSG00000253293,ENSG00000185630,0.58
ENSG00000153814,ENSG00000116990,0.48
ENSG00000153814,ENSG00000116990,0.48
ENSG00000153879,ENSG00000221869,0.474
ENSG00000153879,ENSG00000221869,0.474
ENSG00000153879,ENSG00000156127,0.478
ENSG00000153879,ENSG00000156127,0.478
ENSG00000153879,ENSG00000162772,0.478
ENSG00000153879,ENSG00000162772,0.478
ENSG00000153879,ENSG00000170345,0.829
ENSG00000153879,ENSG00000170345,0.829
ENSG00000153879,ENSG00000128272,0.786
ENSG00000153879,ENSG00000128272,0.786
ENSG00000155090,ENSG00000185591,0.486
ENSG00000155090,ENSG00000185591,0.486
ENSG00000155090,ENSG00000049768,0.6
ENSG00000155090,ENSG00000049768,0.6
ENSG00000156030,ENSG00000124496,0.474
ENSG00000156030,ENSG00000124496,0.474
ENSG00000156127,ENSG00000128272,0.467
ENSG00000156127,ENSG00000128272,0.467
ENSG00000156127,ENSG00000177606,0.752
ENSG00000156127,ENSG00000177606,0.752
ENSG00000156127,ENSG00000171223,0.919
ENSG00000156127,ENSG00000171223,0.919
ENSG00000156925,ENSG00000148737,0.526
ENSG00000156925,ENSG00000148737,0.526
ENSG00000156925,ENSG00000106571,0.527
ENSG00000156925,ENSG00000106571,0.527
ENSG00000132170,ENSG00000169297,0.649
ENSG00000132170,ENSG00000169297,0.649
ENSG00000132170,ENSG00000126561,0.494
ENSG00000132170,ENSG00000126561,0.494
ENSG00000132170,ENSG00000124151,0.791
ENSG00000132170,ENSG00000124151,0.791
ENSG00000132170,ENSG00000185591,0.841
ENSG00000132170,ENSG00000185591,0.841
ENSG00000132170,ENSG00000173039,0.768
ENSG00000132170,ENSG00000173039,0.768
ENSG00000132170,ENSG00000084676,0.984
ENSG00000132170,ENSG00000084676,0.984
ENSG00000132170,ENSG00000196498,0.976
ENSG00000132170,ENSG00000196498,0.976
ENSG00000137834,ENSG00000141646,0.486
ENSG00000137834,ENSG00000141646,0.486
ENSG00000137834,ENSG00000170365,0.854
ENSG00000137834,ENSG00000170365,0.854
ENSG00000187987,ENSG00000137185,0.658
ENSG00000187987,ENSG00000137185,0.658
ENSG00000187987,ENSG00000140987,0.841
ENSG00000187987,ENSG00000140987,0.841
ENSG00000159184,ENSG00000134138,0.822
ENSG00000159184,ENSG00000134138,0.822
ENSG00000159387,ENSG00000170549,0.787
ENSG00000159387,ENSG00000170549,0.787
ENSG00000159556,ENSG00000107187,0.773
ENSG00000159556,ENSG00000107187,0.773
ENSG00000160113,ENSG00000185551,0.745
ENSG00000160113,ENSG00000185551,0.745
ENSG00000160199,ENSG00000204304,0.832
ENSG00000160199,ENSG00000204304,0.832
ENSG00000160199,ENSG00000185630,0.898
ENSG00000160199,ENSG00000185630,0.898
ENSG00000173757,ENSG00000143190,0.462
ENSG00000173757,ENSG00000143190,0.462
ENSG00000173757,ENSG00000126561,0.403
ENSG00000173757,ENSG00000126561,0.403
ENSG00000161940,ENSG00000113916,0.777
ENSG00000161940,ENSG00000113916,0.777
ENSG00000162367,ENSG00000196628,0.786
ENSG00000162367,ENSG00000196628,0.786
ENSG00000162367,ENSG00000140262,0.883
ENSG00000162367,ENSG00000140262,0.883
ENSG00000162924,ENSG00000233608,0.527
ENSG00000162924,ENSG00000233608,0.527
ENSG00000162924,ENSG00000049768,0.592
ENSG00000162924,ENSG00000049768,0.592
ENSG00000162924,ENSG00000173039,0.892
ENSG00000162924,ENSG00000173039,0.892
ENSG00000162924,ENSG00000077150,0.914
ENSG00000162924,ENSG00000077150,0.914
ENSG00000162992,ENSG00000140262,0.829
ENSG00000162992,ENSG00000140262,0.829
ENSG00000162992,ENSG00000196628,0.903
ENSG00000162992,ENSG00000196628,0.903
ENSG00000187098,ENSG00000112561,0.831
ENSG00000187098,ENSG00000112561,0.831
ENSG00000163792,ENSG00000140262,0.512
ENSG00000163792,ENSG00000140262,0.512
ENSG00000163792,ENSG00000183733,0.658
ENSG00000163792,ENSG00000183733,0.658
ENSG00000164438,ENSG00000004848,0.706
ENSG00000164438,ENSG00000004848,0.706
ENSG00000165156,ENSG00000143355,0.464
ENSG00000165156,ENSG00000143355,0.464
ENSG00000166888,ENSG00000137265,0.494
ENSG00000166888,ENSG00000137265,0.494
ENSG00000166888,ENSG00000084676,0.885
ENSG00000166888,ENSG00000084676,0.885
ENSG00000168062,ENSG00000171223,0.46
ENSG00000168062,ENSG00000171223,0.46
ENSG00000168062,ENSG00000177606,0.603
ENSG00000168062,ENSG00000177606,0.603
ENSG00000172238,ENSG00000196628,0.777
ENSG00000172238,ENSG00000196628,0.777
ENSG00000172238,ENSG00000140262,0.83
ENSG00000172238,ENSG00000140262,0.83
ENSG00000170166,ENSG00000185630,0.433
ENSG00000170166,ENSG00000185630,0.433
ENSG00000170166,ENSG00000182742,0.8
ENSG00000170166,ENSG00000182742,0.8
ENSG00000170166,ENSG00000198353,0.8
ENSG00000170166,ENSG00000198353,0.8
ENSG00000170166,ENSG00000108511,0.8
ENSG00000170166,ENSG00000108511,0.8
ENSG00000170166,ENSG00000172789,0.8
ENSG00000170166,ENSG00000172789,0.8
ENSG00000108312,ENSG00000124813,0.698
ENSG00000108312,ENSG00000124813,0.698
ENSG00000184492,ENSG00000170122,0.417
ENSG00000184492,ENSG00000170122,0.417
ENSG00000171223,ENSG00000146592,0.704
ENSG00000171223,ENSG00000146592,0.704
ENSG00000171223,ENSG00000170653,0.764
ENSG00000171223,ENSG00000170653,0.764
ENSG00000171223,ENSG00000162772,0.749
ENSG00000171223,ENSG00000162772,0.749
ENSG00000171223,ENSG00000166949,0.478
ENSG00000171223,ENSG00000166949,0.478
ENSG00000171223,ENSG00000177606,0.639
ENSG00000171223,ENSG00000177606,0.639
ENSG00000171223,ENSG00000170345,0.899
ENSG00000171223,ENSG00000170345,0.899
ENSG00000171223,ENSG00000175592,0.843
ENSG00000171223,ENSG00000175592,0.843
ENSG00000171469,ENSG00000171466,0.492
ENSG00000171469,ENSG00000171466,0.492
ENSG00000168875,ENSG00000181449,0.464
ENSG00000168875,ENSG00000181449,0.464
ENSG00000170345,ENSG00000196498,0.43
ENSG00000170345,ENSG00000196498,0.43
ENSG00000170345,ENSG00000128272,0.837
ENSG00000170345,ENSG00000128272,0.837
ENSG00000170345,ENSG00000146592,0.876
ENSG00000170345,ENSG00000146592,0.876
ENSG00000170345,ENSG00000204103,0.629
ENSG00000170345,ENSG00000204103,0.629
ENSG00000170345,ENSG00000115415,0.741
ENSG00000170345,ENSG00000115415,0.741
ENSG00000170345,ENSG00000170653,0.874
ENSG00000170345,ENSG00000170653,0.874
ENSG00000170345,ENSG00000084676,0.701
ENSG00000170345,ENSG00000084676,0.701
ENSG00000170345,ENSG00000100644,0.405
ENSG00000170345,ENSG00000100644,0.405
ENSG00000170345,ENSG00000173039,0.659
ENSG00000170345,ENSG00000173039,0.659
ENSG00000170345,ENSG00000124813,0.486
ENSG00000170345,ENSG00000124813,0.486
ENSG00000170345,ENSG00000166949,0.497
ENSG00000170345,ENSG00000166949,0.497
ENSG00000170345,ENSG00000178573,0.715
ENSG00000170345,ENSG00000178573,0.715
ENSG00000170345,ENSG00000091831,0.422
ENSG00000170345,ENSG00000091831,0.422
ENSG00000170345,ENSG00000177606,0.985
ENSG00000170345,ENSG00000177606,0.985
ENSG00000170345,ENSG00000101096,0.89
ENSG00000170345,ENSG00000101096,0.89
ENSG00000087903,ENSG00000129654,0.679
ENSG00000087903,ENSG00000129654,0.679
ENSG00000172059,ENSG00000049768,0.529
ENSG00000172059,ENSG00000049768,0.529
ENSG00000172379,ENSG00000130751,0.77
ENSG00000172379,ENSG00000130751,0.77
ENSG00000172379,ENSG00000100644,0.906
ENSG00000172379,ENSG00000100644,0.906
ENSG00000134852,ENSG00000143365,0.46
ENSG00000134852,ENSG00000143365,0.46
ENSG00000134852,ENSG00000170485,0.408
ENSG00000134852,ENSG00000170485,0.408
ENSG00000172789,ENSG00000108511,0.8
ENSG00000172789,ENSG00000108511,0.8
ENSG00000172789,ENSG00000182742,0.8
ENSG00000172789,ENSG00000182742,0.8
ENSG00000172789,ENSG00000198353,0.8
ENSG00000172789,ENSG00000198353,0.8
ENSG00000089225,ENSG00000183072,0.925
ENSG00000089225,ENSG00000183072,0.925
ENSG00000175592,ENSG00000128272,0.498
ENSG00000175592,ENSG00000128272,0.498
ENSG00000175592,ENSG00000158773,0.686
ENSG00000175592,ENSG00000158773,0.686
ENSG00000175592,ENSG00000177606,0.901
ENSG00000175592,ENSG00000177606,0.901
ENSG00000172845,ENSG00000091831,0.503
ENSG00000172845,ENSG00000091831,0.503
ENSG00000172845,ENSG00000185591,0.873
ENSG00000172845,ENSG00000185591,0.873
ENSG00000112033,ENSG00000124151,0.578
ENSG00000112033,ENSG00000124151,0.578
ENSG00000112033,ENSG00000196498,0.575
ENSG00000112033,ENSG00000196498,0.575
ENSG00000112033,ENSG00000084676,0.828
ENSG00000112033,ENSG00000084676,0.828
ENSG00000173258,ENSG00000198315,0.478
ENSG00000173258,ENSG00000198315,0.478
ENSG00000173258,ENSG00000189298,0.476
ENSG00000173258,ENSG00000189298,0.476
ENSG00000173258,ENSG00000106261,0.477
ENSG00000173258,ENSG00000106261,0.477
ENSG00000173258,ENSG00000154957,0.618
ENSG00000173258,ENSG00000154957,0.618
ENSG00000173258,ENSG00000186812,0.644
ENSG00000173258,ENSG00000186812,0.644
ENSG00000173258,ENSG00000083838,0.693
ENSG00000173258,ENSG00000083838,0.693
ENSG00000101076,ENSG00000144852,0.543
ENSG00000101076,ENSG00000144852,0.543
ENSG00000101076,ENSG00000185591,0.494
ENSG00000101076,ENSG00000185591,0.494
ENSG00000101076,ENSG00000198911,0.495
ENSG00000101076,ENSG00000198911,0.495
ENSG00000101076,ENSG00000084676,0.831
ENSG00000101076,ENSG00000084676,0.831
ENSG00000101076,ENSG00000100644,0.514
ENSG00000101076,ENSG00000100644,0.514
ENSG00000101076,ENSG00000150907,0.497
ENSG00000101076,ENSG00000150907,0.497
ENSG00000177374,ENSG00000182979,0.68
ENSG00000177374,ENSG00000182979,0.68
ENSG00000176302,ENSG00000136997,0.778
ENSG00000176302,ENSG00000136997,0.778
ENSG00000154957,ENSG00000083838,0.664
ENSG00000154957,ENSG00000083838,0.664
ENSG00000143373,ENSG00000126012,0.549
ENSG00000143373,ENSG00000126012,0.549
ENSG00000143373,ENSG00000166716,0.679
ENSG00000143373,ENSG00000166716,0.679
ENSG00000117713,ENSG00000113916,0.428
ENSG00000117713,ENSG00000113916,0.428
ENSG00000117713,ENSG00000181449,0.691
ENSG00000117713,ENSG00000181449,0.691
ENSG00000117713,ENSG00000163939,0.471
ENSG00000117713,ENSG00000163939,0.471
ENSG00000117713,ENSG00000049618,0.87
ENSG00000117713,ENSG00000049618,0.87
ENSG00000117713,ENSG00000133884,0.98
ENSG00000117713,ENSG00000133884,0.98
ENSG00000117713,ENSG00000073584,0.987
ENSG00000117713,ENSG00000073584,0.987
ENSG00000178860,ENSG00000140262,0.614
ENSG00000178860,ENSG00000140262,0.614
ENSG00000178860,ENSG00000196628,0.536
ENSG00000178860,ENSG00000196628,0.536
ENSG00000106261,ENSG00000186812,0.675
ENSG00000106261,ENSG00000186812,0.675
ENSG00000106261,ENSG00000140987,0.877
ENSG00000106261,ENSG00000140987,0.877
ENSG00000181472,ENSG00000165804,0.676
ENSG00000181472,ENSG00000165804,0.676
ENSG00000165891,ENSG00000129173,0.486
ENSG00000165891,ENSG00000129173,0.486
ENSG00000181449,ENSG00000182979,0.501
ENSG00000181449,ENSG00000182979,0.501
ENSG00000181449,ENSG00000256463,0.416
ENSG00000181449,ENSG00000256463,0.416
ENSG00000181449,ENSG00000106571,0.518
ENSG00000181449,ENSG00000106571,0.518
ENSG00000181449,ENSG00000257923,0.664
ENSG00000181449,ENSG00000257923,0.664
ENSG00000181449,ENSG00000125285,0.725
ENSG00000181449,ENSG00000125285,0.725
ENSG00000181449,ENSG00000165821,0.538
ENSG00000181449,ENSG00000165821,0.538
ENSG00000181449,ENSG00000143190,0.865
ENSG00000181449,ENSG00000143190,0.865
ENSG00000178951,ENSG00000173039,0.494
ENSG00000178951,ENSG00000173039,0.494
ENSG00000178951,ENSG00000185591,0.462
ENSG00000178951,ENSG00000185591,0.462
ENSG00000178951,ENSG00000196498,0.712
ENSG00000178951,ENSG00000196498,0.712
ENSG00000129654,ENSG00000080298,0.491
ENSG00000129654,ENSG00000080298,0.491
ENSG00000073584,ENSG00000084676,0.696
ENSG00000073584,ENSG00000084676,0.696
ENSG00000073584,ENSG00000091831,0.702
ENSG00000073584,ENSG00000091831,0.702
ENSG00000073584,ENSG00000163939,0.872
ENSG00000073584,ENSG00000163939,0.872
ENSG00000073584,ENSG00000133884,0.978
ENSG00000073584,ENSG00000133884,0.978
ENSG00000073584,ENSG00000189079,0.885
ENSG00000073584,ENSG00000189079,0.885
ENSG00000073584,ENSG00000049618,0.92
ENSG00000073584,ENSG00000049618,0.92
ENSG00000082175,ENSG00000185591,0.504
ENSG00000082175,ENSG00000185591,0.504
ENSG00000082175,ENSG00000091831,0.825
ENSG00000082175,ENSG00000091831,0.825
ENSG00000082175,ENSG00000196498,0.943
ENSG00000082175,ENSG00000196498,0.943
ENSG00000082175,ENSG00000124151,0.889
ENSG00000082175,ENSG00000124151,0.889
ENSG00000082175,ENSG00000084676,0.894
ENSG00000082175,ENSG00000084676,0.894
ENSG00000175745,ENSG00000185591,0.504
ENSG00000175745,ENSG00000185591,0.504
ENSG00000175745,ENSG00000119866,0.538
ENSG00000175745,ENSG00000119866,0.538
ENSG00000175745,ENSG00000091831,0.965
ENSG00000175745,ENSG00000091831,0.965
ENSG00000179588,ENSG00000182979,0.663
ENSG00000179588,ENSG00000182979,0.663
ENSG00000143365,ENSG00000196498,0.8
ENSG00000143365,ENSG00000196498,0.8
ENSG00000143365,ENSG00000084676,0.865
ENSG00000143365,ENSG00000084676,0.865
ENSG00000178573,ENSG00000204103,0.458
ENSG00000178573,ENSG00000204103,0.458
ENSG00000178573,ENSG00000128272,0.458
ENSG00000178573,ENSG00000128272,0.458
ENSG00000183072,ENSG00000141646,0.697
ENSG00000183072,ENSG00000141646,0.697
ENSG00000183072,ENSG00000160973,0.464
ENSG00000183072,ENSG00000160973,0.464
ENSG00000183072,ENSG00000081189,0.535
ENSG00000183072,ENSG00000081189,0.535
ENSG00000177426,ENSG00000166949,0.668
ENSG00000177426,ENSG00000166949,0.668
ENSG00000064961,ENSG00000140382,0.87
ENSG00000064961,ENSG00000140382,0.87
ENSG00000182759,ENSG00000139515,0.478
ENSG00000182759,ENSG00000139515,0.478
ENSG00000182742,ENSG00000204304,0.526
ENSG00000182742,ENSG00000204304,0.526
ENSG00000182742,ENSG00000167081,0.526
ENSG00000182742,ENSG00000167081,0.526
ENSG00000182742,ENSG00000185630,0.526
ENSG00000182742,ENSG00000185630,0.526
ENSG00000182742,ENSG00000198353,0.8
ENSG00000182742,ENSG00000198353,0.8
ENSG00000182742,ENSG00000108511,0.8
ENSG00000182742,ENSG00000108511,0.8
ENSG00000185591,ENSG00000124092,0.486
ENSG00000185591,ENSG00000124092,0.486
ENSG00000185591,ENSG00000137504,0.631
ENSG00000185591,ENSG00000137504,0.631
ENSG00000185591,ENSG00000198911,0.419
ENSG00000185591,ENSG00000198911,0.419
ENSG00000185591,ENSG00000143190,0.867
ENSG00000185591,ENSG00000143190,0.867
ENSG00000185591,ENSG00000101412,0.785
ENSG00000185591,ENSG00000101412,0.785
ENSG00000185591,ENSG00000134954,0.47
ENSG00000185591,ENSG00000134954,0.47
ENSG00000185591,ENSG00000141646,0.878
ENSG00000185591,ENSG00000141646,0.878
ENSG00000185591,ENSG00000100644,0.819
ENSG00000185591,ENSG00000100644,0.819
ENSG00000185591,ENSG00000140009,0.504
ENSG00000185591,ENSG00000140009,0.504
ENSG00000185591,ENSG00000173039,0.873
ENSG00000185591,ENSG00000173039,0.873
ENSG00000185591,ENSG00000177606,0.855
ENSG00000185591,ENSG00000177606,0.855
ENSG00000185591,ENSG00000136997,0.837
ENSG00000185591,ENSG00000136997,0.837
ENSG00000185591,ENSG00000091831,0.9
ENSG00000185591,ENSG00000091831,0.9
ENSG00000185591,ENSG00000166949,0.877
ENSG00000185591,ENSG00000166949,0.877
ENSG00000186812,ENSG00000140265,0.635
ENSG00000186812,ENSG00000140265,0.635
ENSG00000186812,ENSG00000167685,0.746
